id,longitude,latitude,gps_height,subvillage,status_group
2086,34.92161184,-4.72764596,1562,Mwamwembu,1
29009,37.16643906,-3.22239606,1425,Kilumbiu,0
31970,33.84737777,-9.22340715,0,Buselya,1
57546,0.0,-2e-08,0,Mlimani,0
73943,38.15801856,-5.64272685,544,Visiwani,0
34274,37.18323033,-5.40080894,1353,Majengo,1
51025,35.6267769,-6.8532445000000015,0,Mwenge,0
56500,38.83537391,-6.53702286,0,Mikuge,0
56864,37.56009218,-3.50473244,699,Kituri B,0
32507,39.12282185,-7.08509996,50,Lubambawe,0
39861,33.56731493,-9.18658996,0,Itekela,0
10959,37.62273339,-6.12971106,353,Njiapanda,0
34367,36.15729533,-6.13492258,0,Mkoka,2
68974,32.95939869,-9.32304593,0,Natwaimba,0
57061,34.8997513,-4.35422697,1590,Ngorongoro,0
60024,33.60763051,-4.26478233,0,Nanga Kati,1
22970,36.06199106,-6.25969958,0,Kawawa,1
19208,37.92624181,-5.40436433,0,Msente,0
67080,32.07116751,-8.68916419,1481,Nampako,1
20456,0.0,-2e-08,0,Ikungulipu,0
39217,36.44904027,-6.79547137,0,Seluka,2
68241,39.25790573,-8.49807443,-22,Njia Nne,2
5168,36.74011358,-7.23015017,753,Msowero,0
17563,30.6666901,-3.5280954,1331,Nyamsoma A,1
53297,35.83270295,-4.12046502,1231,Maweni,0
13366,37.4910409,-3.28572372,1500,Sango,0
58707,36.88785004,-3.31723609,1364,Arauyo,1
20850,36.11993438,-8.31952089,282,Ikela,0
54589,38.97358147,-5.37573909,52,Makuyuni,0
2047,32.79952891,-8.99022769,0,Ilomba,0
16049,36.78686688,-4.87563585,1010,Madukani,0
5504,34.65854984,-1.85669998,1574,Mtukura,1
29659,35.51051615,-7.75781362,1451,Igungandembwe,1
37580,38.71268538,-6.91743377,65,Mzenga B,1
30180,34.9031681,-4.5209417,1557,Mwandera,1
54904,38.63220064,-10.20005428,299,Chilumbilu,1
36227,34.98020328,-5.22874561,1386,Kinyamberu,0
32213,37.04252747,-7.55635938,330,Madukani,1
31857,34.74162693,-9.19049153,1878,Ukamba,0
9194,34.06042,-3.03043826,1316,Mwabasambo,0
66667,35.37974396,-7.95993591,1717,Lumumba,0
55393,33.89273219,-1.97621319,1323,Mheme,1
10821,33.94578487,-9.48003131,0,Kapugi,1
69267,35.77221511,-2.13055287,1262,Kijijini,2
33369,33.78643078,-8.77506006,0,Kanisani B,0
38547,30.90440115,-3.63839056,1321,Nyambega,1
35129,36.73053097,-3.15127179,2007,Engedeko,0
57549,38.88854227,-6.55448697,17,Kiwangwa,0
19979,35.0814195,-9.19006111,1565,Muone,1
65158,37.10883039,-3.29787364,1007,Embukoi,1
62736,34.60032496,-9.35724742,2095,Bondea,0
47475,38.38400885,-6.31159054,260,Kihangaiko,0
68430,33.13509945,-5.35232299,0,Nsololo Tankini,0
15515,39.34596894,-10.95996346,437,Nauke,2
40798,30.5246295,-2.80427472,0,Ruyogola,1
5147,37.61435903,-6.13683441,342,Shuleni,2
48189,33.26958161,-3.83392669,0,Munge,1
51568,36.64446366,-3.33995896,1448,Sabore,0
66846,30.15199146,-4.49356269,1281,Mrago,0
6530,38.57345672,-5.86389186,192,Msumbiji B,0
8781,37.49294655,-3.32837702,1374,Leshaku,0
32354,36.72332702,-3.33651415,1615,Laizer,0
22455,33.52377281,-4.61430561,0,Magukula,0
72856,35.91714403,-5.79631788,0,Kawawa,1
17953,35.11889144,-7.81083247,958,Kisiwani,0
65291,36.93431685,-3.38830271,1097,Mlimani,0
38519,33.64487431,-3.17207327,0,Mwamihanza,0
55587,36.5615501,-5.30929288,1522,Kanisani,0
45225,34.16741081,-3.00431454,0,Mwambasimbe,0
59373,33.19356209,-3.87133857,0,Jomu,0
57099,36.35470047,-5.6787769,0,,0
24397,37.24638066,-3.26638044,1125,Usari,0
18872,30.71363406,-3.58822014,1507,Migombani,1
48249,38.50356918,-10.16396881,252,Madukani,1
5146,38.56923837,-5.8853709,212,Kimbuguru,1
43381,35.94435669,-8.51388665,287,Mkondoo,0
6182,33.06913918,-2.39631219,0,1,0
7137,37.20480061,-3.20544157,1510,Kikolo,0
63489,33.10788377,-9.22813446,0,Uyole,1
3361,31.6565861,-1.26013236,0,Kayanga,0
6243,0.0,-2e-08,0,Lunzerere,1
53546,33.2338089,-3.05815582,0,Nyandogo,1
53234,30.53639666,-2.43523919,0,Murubanga,1
69963,37.46175359,-3.61155599,684,Bunge,1
65829,37.48694569,-3.29877827,1451,Mkyashi Kati,1
27623,34.79909369,-5.61843083,1404,Mininga B,1
16716,37.27369406,-3.38577648,849,Juhudi,0
61965,36.29178971,-2.98433588,1063,Ingutot,0
55702,29.97338822,-4.47796574,1474,Kumsenga,0
14548,29.97858864,-4.83915838,1138,Mwitambo,0
45791,31.62364343,-7.89940705,1908,Muva,0
21687,37.67752668,-6.82405146,509,Madizini,1
40366,35.50416675,-2.5850474,1535,Madukani,1
41347,34.509009000000006,-9.29982782,2168,Mlimani,0
74031,33.28225795,-8.70601064,0,Mabangala,2
57967,34.67196814,-11.11859666,493,Mishale,1
69231,34.02061033,-9.27752223,2129,Swengu,0
43807,38.68445245,-10.74470298,408,Nyerere,1
49363,30.25989469,-4.51884538,1265,Kagembe A,0
17136,31.96047164,-3.61720471,0,Bukamba,0
35555,35.0095061,-5.77267319,1096,Hinjiri,0
66131,31.13621215,-6.61699784,993,Ilangasika,1
66992,35.29900731,-10.45334102,1036,Gezaurole,1
9764,33.54511574,-3.46208503,0,Nyamikoma,0
61018,36.91795397,-3.24805752,1407,Center,0
70667,35.91764431,-5.94352776,0,Ngayagaye,1
50122,36.32840027,-6.13546769,0,,0
59290,30.44165553,-6.8160269,774,Jiweni,2
6336,33.39649259,-2.88424341,0,Nyambogo,0
32934,36.52284093,-3.29431173,1670,Emanyata,0
67851,31.14203287,-6.61653596,999,Situbwike,1
41291,31.7333506,-8.475561599999999,1766,Kilambo,1
32640,32.04495551,-5.05931197,0,Majengo Mapya,1
39893,37.31372229,-3.24078771,1321,Singa Kifueni,0
29867,35.46778796,-4.27158606,1578,Munmunang'I,0
29673,34.07056026,-1.0867657,1160,Mtakuja,1
56043,34.98241797,-5.122169,1557,Wangama,1
55353,36.73196275,-7.34520682,757,Gongoni,0
34706,36.35108775,-8.29920839,273,Imelamela,1
30455,33.47597699,-3.39928737,0,Ntangala,0
31066,30.53060646,-2.4630353,0,Chivu A,0
31665,30.32128301,-5.58390903,1132,Barabara 6,1
20687,35.68743192,-10.48074552,999,Kibaoni,0
21318,35.92605015,-7.38968814,1059,Boma La Ng'Ombe,0
46581,36.82803521,-3.49131862,977,Marurani Kati,0
28154,39.34122607,-11.05472498,130,Matola,1
56252,38.78845266,-6.71950156,59,Madafu,0
36146,34.68230293,-2.14706692,1393,Senta,2
31354,34.34026995,-4.3890827,1437,Njia Panda,1
3304,38.97312181,-5.41464565,-8,Kumba,1
50123,36.48091168,-3.13457717,1206,Puslukunya,1
59854,36.50762213,-3.29226265,1749,Enjolo Ondare,0
7801,33.78816193,-9.48240406,0,Konjula,1
744,35.52912084,-3.82116652,1718,Kinihhe,0
60902,39.26030559,-10.50943665,663,Miyao,1
70950,0.0,-2e-08,0,Chuli,1
45295,0.0,-2e-08,0,Mwabuyunge,2
16312,32.05634803,-5.00027976,0,Mashariki A,1
72110,35.52833162,-10.82285452,977,Baraza B,0
51895,35.88782952,-4.63063758,0,Sendemi,0
7682,35.07669495,-5.31891467,1236,Londoni,1
2233,36.78760147,-4.87034185,994,Madukani,2
52621,33.6278819,-3.10372196,0,Ilamata A,0
44762,36.6851474,-8.1122196,266,Shungu,0
63560,32.11328336,-3.64829059,0,Ihegambazu,1
67034,31.57739768,-1.17997263,0,Kakunyu,1
19641,33.13984158,-3.90139739,0,Sengerema,0
68408,36.67186158,-3.32586179,1578,Natema,1
48485,31.56458986,-1.6026625,0,Mtoju,1
37245,34.75416144,-11.15187855,512,Mtengule,1
52201,37.36864377,-3.27249823,1239,Orioni,1
17419,32.39520242,-4.8066842,0,Milambo,1
3900,38.91654373,-8.51426352,347,Mabiga,0
25315,35.85481467,-5.93840451,0,Maendeleo,1
2665,31.40613943,-1.20058798,0,Bunazi A,0
48255,37.57043117,-3.27380598,1490,Likere,0
67078,31.34914739,-2.63625977,0,Lubabi,0
44377,36.09861562,-6.58561679,0,Chikola,0
20386,34.67151127,-9.00303113,1565,Ikemeja,0
49387,35.54718585,-7.95444472,1662,Kanisani,0
47042,34.9492269,-9.86604851,1374,Irongi,0
41338,37.34081255,-6.38462346,0,Bwawani,0
36177,37.21692721,-5.92743048,0,Mtakuja,1
71709,37.88847179,-7.22425692,126,Lukulunge,0
16272,34.37666132,-8.69743162,0,Kanisani,0
7086,36.82264494,-3.48417125,982,Marurani Juu,0
50650,32.8796247,-2.0021017,1155,Miembeni,2
31183,38.07226129,-6.01769438,364,Kwakilumbi,1
64951,36.76925466,-6.10795041,0,,0
70851,37.2723487,-3.27179048,1118,Shule,0
25457,36.8229437,-3.48938584,966,Marurani Kati,0
967,38.93081829,-10.06601521,303,Osterbay,2
4155,36.33130148,-6.27999343,0,Nghogwa A,1
12510,39.45134854,-10.03497184,107,Milola,2
28656,38.36389989,-4.8509299000000015,1163,Ntulii,0
69139,36.78199217,-2.56328114,1292,Lesoiti,0
27247,33.94664211,-8.97782378,2145,Kyembela,1
71426,35.59943889,-7.88984728,1643,Isimila,1
60365,36.67800916,-3.15114544,1769,Lemanda,1
67748,32.56303483,-3.82228613,0,Mtakuja,1
54666,38.07545433,-4.63868203,447,Kijijini,1
52492,30.39007185,-5.10527986,1000,Uvinza Kati,2
60174,0.0,-2e-08,0,Mwantemi,0
58626,39.36462017,-10.30356894,75,Bomeni,0
59730,37.35726241,-3.33961776,821,Mraba Street,1
40424,36.85638339,-3.3533216,1192,Magadirisho,0
60664,32.71850895,-8.91946734,0,Njomwone,0
1179,37.27339928,-3.30358241,1014,Dungi,0
18104,35.79396262,-4.54964985,0,Mongolo,2
4449,29.72497973,-4.79009461,976,Kichangachuwi,2
27584,38.88157912,-5.73176699,-17,Mbugani,1
74051,38.48901367,-5.01031014,388,Sinai,1
27912,32.98878665,-3.63282525,0,Tanganyika Center,1
3825,32.35864244,-8.63932348,0,Chilulumo Kati,1
4166,32.03821921,-8.45664342,1768,Kiale,0
48278,34.32079797,-8.66412609,0,Malamb A,0
56868,0.0,-2e-08,0,Mtukula,0
31192,33.70698706,-9.57038804,0,Kandete,0
33666,39.35298694,-10.59616263,338,Mitanga,0
29824,33.21131193,-2.59985208,0,Kisesa,1
19547,39.40276127,-8.77800358,82,Nkocho,0
68987,0.0,-2e-08,0,Kafundikile,1
56625,33.65552012,-1.72924232,1183,Kamakunja,1
1303,32.26610471,-3.32964884,0,Rufiji,0
3444,35.89483655,-3.38398032,990,Losirwa,1
8277,36.89377648,-3.3368489,1290,Shuleni,0
70981,33.39067569,-3.19025148,0,Lulushi,0
47733,33.37901251,-3.12469163,0,Hihina,0
43658,39.04239049,-9.91114257,295,Chilumbilu,1
42705,31.17609611,-6.35825087,1154,Kamtambike,1
30246,37.14048691,-6.19931889,0,Chibunde,1
17172,38.97848625,-6.48859386,-22,Kasiki,0
7484,33.15354866,-8.63257641,0,Tank,1
59925,30.67149764,-2.89932753,0,Makugwa,0
1620,32.28102257,-3.78047146,0,Mihuku,0
14511,33.84628655,-1.76041838,1256,Nyamongo B,0
66991,35.54935461,-10.64177468,1000,Nakamila,1
41277,31.582994300000006,-2.80442681,0,Kagoma Centre,0
31221,36.96828908,-6.06313059,1099,Chakwale Mjini,2
30323,36.09856332,-5.48190204,0,Mtakuja,1
31733,34.53443876,-9.77874229,1779,Ng'Alike,0
69672,39.02293109,-7.40315715,51,Kibunguchana,1
70973,38.56182365,-11.23441663,184,Muongozo,1
39171,29.7347523,-4.90224247,787,Bondo,1
6445,39.05751219,-5.05402186,24,Mafuriko C,0
40425,34.83201434,-5.74215707,1287,Manyoni Kati,0
58081,34.37279966,-8.69409182,0,Ofisini,1
12388,29.71489261,-4.68920793,1079,Nyete Chini,2
51086,39.32307892,-6.85064751,-34,Mkwajuni,0
67429,30.10448296,-4.51023526,1293,Mulinda,2
69807,35.76988472,-4.62316361,0,Alagwa,1
70757,34.00424955,-3.02352029,1311,Mwambaga Magharibi,1
59378,36.72150478,-2.65151166,1389,Ndila,1
34883,40.16759154,-10.65396424,-7,Mpakani,0
19428,37.68139218,-3.70490877,1466,Murumi,0
63468,33.85997919,-1.54942331,1185,Mumanyara,1
29161,31.82275667,-8.50794575,1789,Ninga Kati,1
38156,33.60276149,-4.27000108,0,Nanga,1
60647,33.39691422,-2.58799606,0,Ilungu,1
45520,36.68169305,-8.0863482,278,Boma,1
60022,35.47455003,-4.56502501,1582,Oro,0
64200,0.0,-2e-08,0,Bumala,0
12767,30.87293757,-1.45438845,0,Rukuraijo B,0
9032,36.71672052,-3.35027031,1543,Kiutu,0
16728,0.0,-2e-08,0,Silabera,1
28709,36.70603356,-8.66071372,983,Mbagula Chini,0
37498,0.0,-2e-08,0,Gisesa,0
25832,37.06533532,-6.87784977,454,Minazini B,1
56919,38.50309638,-7.85768775,12,Mawilo,0
55217,32.68747357,-3.86084894,0,Chapulwa,0
18463,32.73329315,-2.57401313,0,Nyachina,0
26763,35.89531112,-4.4858934,0,Ibungere,0
55635,38.36695641,-6.63820977,177,Kanisani,0
59365,0.0,-2e-08,0,Mbali,0
74161,36.72928691,-3.08756232,1459,Engutukoit,1
62115,35.73645816,-4.42588665,1527,Gijedaboshka,2
73612,37.91438961,-4.14660697,1350,Kisimeni,1
3804,33.1585761,-8.41297844,0,Machinjioni,2
6326,36.68506083,-8.08143254,269,Station,1
11018,37.08596616,-3.16647682,1343,Njamu,0
60488,34.76125754,-8.6313821,1322,I,1
62189,38.7974455,-10.5743136,357,Kilimanihewa,0
3401,38.61701099,-5.20260692,279,Ndondondo,0
67880,36.91559355,-3.32728107,1298,Kati,0
54302,33.16481505,-8.41141729,0,Bwawani,2
8442,34.03374496,-9.34864502,2112,Igaluki,1
31731,32.22167782,-3.27001767,0,Ngemo Centre,0
4800,36.82117488,-3.48965928,991,Marurani Kati,1
50237,33.08744292,-2.07872643,1204,Mwitongo,2
44909,33.70821179,-9.20466908,0,Iponjola,1
29163,33.04563,-2.38509734,0,1,0
41719,31.65810431,-1.48646629,0,Karonge,0
30215,35.76386847,-10.57881292,1046,Stendi,0
66030,37.2890632,-3.3000577000000004,1069,Dungi,0
10181,39.34118476,-6.83598579,-29,Maweni,0
39595,37.11277364,-6.06770859,0,Matale,0
73313,31.06513484,-6.3688818,1071,Kasimba,0
3488,37.14091007,-6.70661717,429,Madukani,0
66870,38.23483832,-4.4571043,1566,Mlamboi A,0
21601,39.33086097,-9.95605338,252,Tapaila B,0
55459,34.18776753,-4.65229598,1146,Senta,1
46790,34.8015201,-5.62814123,1386,Mpamaa,1
41757,38.86984865,-6.74007625,78,Kongowe Kati,0
62362,40.18777737,-10.28477627,-14,Ofisi Kuu,0
60099,36.09060717,-8.37247325,267,Mkangawalo,1
60121,34.86131704,-5.17306549,1498,Makambi,1
28697,0.0,-2e-08,0,Samuda A,2
42045,38.12860662,-6.08448527,352,Mamisu,1
3939,36.93405342,-3.38824034,1096,Mlimani,0
52993,33.27173037,-8.99973664,0,Ilama,0
55356,39.5523978,-10.85807118,247,Chamwino,1
55904,31.32111944,-2.66210738,0,Nyarukongogo A,1
60811,34.5741503,-9.06583085,1703,Magunga,1
49256,31.11049437,-4.99862388,1075,Imalamanono,0
48115,29.77476611,-4.42369678,1653,Bugala,0
1675,34.33148683,-2.0098216,1272,Nyamisisi,1
56491,34.91349248,-5.23146487,1402,M/Kati,1
9517,30.20922029,-4.62287541,1165,Nyabuyange B,2
38772,33.39269577,-3.06286791,0,Mwakibulya,0
32927,38.32478651,-4.746649400000001,1736,Lwanilo,0
12653,34.05524929999999,-8.83221932,0,Shuleni,1
12219,33.94313204,-9.49610417,0,Lukwego,0
16930,33.08779208,-2.09146567,1170,Kasalu,2
71591,37.12598249,-3.30061729,997,Mungushu Kati,0
62244,31.58098558,-1.59904332,0,Busta B,1
29306,36.05043143,-4.8574669,0,Madukani,1
1357,36.67516475,-8.13249391,231,Mangwale,1
48977,34.31781212,-9.46882016,1793,Wanasiale,0
62875,32.69474714,-2.52882959,0,Nyamtelela Kati,0
14027,36.67560882,-8.41133905,324,Zahanati,0
25026,31.23331743,-7.10357562,931,Ntompola,0
66041,35.8937333,-8.11038106,1883,Makanyagio,0
37570,39.56468807,-9.70824119,92,Mtilachi,0
58214,35.03650584,-9.42651624,1632,Kanisani,0
64681,30.47511871,-2.57329081,0,Kumuzuza,0
68212,33.88063805,-1.39300825,1181,Majengo,1
45733,0.0,-2e-08,0,Bulyasungu,1
61737,36.42911072,-8.65795385,356,Mahimbo Juu,0
297,35.73033682,-10.82730709,750,Masimango,0
20323,39.10115748,-7.53815073,17,Motomoto,1
57684,36.29668827,-5.17838144,0,Msufini,2
6377,34.59230399,-8.90756092,1399,Ivigo,0
39361,34.79010848,-4.69063668,1582,Mwabimbida,1
34466,38.7522896,-7.98682148,-6,Kiwili,0
44276,38.07414073,-4.46516118,498,Msikitini,1
27192,38.79365815,-7.29040534,357,Visiga Njia Nne,0
20947,32.9476911,-4.25322748,0,Kidete,0
12223,37.45537824,-3.81765199,688,Chemchem,0
2948,35.93599499,-8.28519103,1854,Idegenda,0
67642,34.94149131,-8.616855099999999,1668,I,0
13801,34.78373404,-8.95383859,1688,Mlimani,0
62813,32.50962675,-3.21093546,0,Namba Tisa Center,0
61223,37.11646893,-3.20079696,1301,Yaanga,0
65246,31.5959314,-1.43831418,0,Igo,0
7374,34.79056911,-8.89378839,1634,Mafiwi,0
14069,38.99312732,-10.33088374,321,Kitunda,1
53486,31.08812322,-7.63055901,1629,Santa,1
33384,32.49065121,-3.61474594,0,Bulumo,0
61114,36.761924,-7.31284679,735,Wela,0
58914,32.61783577,-4.88847086,0,Makunguwe,1
3035,34.79576696,-4.83084723,1557,Somoko,0
21372,39.17339583,-6.8984976,33,Mtaa Wa Kipunguni B,0
54471,36.86733766,-3.12773234,1388,Kimosonu,0
42687,38.66319069,-10.6836506,428,Namichi,1
32121,30.83979492,-1.41530655,0,Omukiyonza,1
38616,33.64351793,-8.76779815,0,Mwambalizi,0
72447,34.90291459,-4.45892637,1565,Ujamaa,0
37746,37.43168246,-6.91741016,472,Majengo,1
7336,35.13960406,-8.58261659,1908,M,1
8144,38.80329175,-9.95211228,218,Majengo,0
23635,38.01693270000001,-5.39490466,729,Komoza,0
55308,40.13582331,-10.33820277,-4,Mkangala Kaskazini,1
11269,34.618624700000005,-9.04654857,1607,Igombatavangu,1
39226,32.29321427,-5.15092118,0,Itegamatwi Kati,1
1783,37.84574765,-3.80183013,779,Karamba,2
46385,36.79133644,-8.8630245,365,Ikombo,2
45046,36.87397902,-3.15789188,1440,Olkung'Wado,0
65079,33.32679237,-8.91085514,0,Kimembe,1
46361,34.79380876,-9.72835746,1906,Mjimwema,0
73770,38.84911108,-6.54184682,-3,Uzaramoni,0
16919,0.0,-2e-08,0,Nyasho B,0
8460,37.19436763,-3.24271976,1215,Lolomu,1
18661,38.87016154,-6.8264109,130,Bomu,0
26990,30.78627388,-3.5255613,1387,Kumlama,0
45211,31.91076249,-3.25895253,0,Lulembela,1
21427,32.89377205,-9.16354735,0,Namalema,0
49697,39.26452563,-8.3588218,-27,Manzese,1
23340,38.42503457,-5.97850498,277,Mafungo,1
25847,31.14189435,-6.61623074,981,Situbwike,1
57231,39.73647479,-10.54971159,238,Tulia,0
66192,34.92191192,-8.98120245,1655,Mpeme,0
59479,31.00292751,-3.23369761,1218,Nyamalebe A,1
67218,32.59665243,-3.83497872,0,Sazia,0
51421,36.96931702,-3.35087794,1303,Ulkusare,1
27635,38.07004214,-4.57889732,473,Majengo,0
62407,31.59237937,-1.62652417,0,Bubuya,1
42961,36.36150595,-8.78502504,303,Shuleni,0
24814,39.78001064,-10.46726132,247,Chihalala,1
33612,32.08317841,-5.20377036,0,Itebulanda,0
54658,35.3715344,-5.29611114,0,Dedu,1
66745,33.48927157,-3.58019551,0,Bugwandege,0
53894,33.78147451,-9.52122878,0,Nkokwa,1
51456,36.68344607,-3.32038797,1595,Sindikala,0
47185,35.70237765,-5.63626085,0,Mwenge,0
43357,38.34091867,-5.50210632,401,Kiganje,1
34320,33.53170836,-3.42749206,0,Bugeme,0
46976,37.53672021,-6.2479254,352,Kisanzile,0
47991,33.82951058,-9.31616182,0,Kibonde,0
46980,39.08443748,-6.818007400000001,151,Kwembe,1
23617,33.63558138,-9.21343342,0,Mitete,0
7055,33.10284157,-8.96697635,0,Lumbila Kati,0
28718,36.70068308,-6.43757272,0,Bondeni,1
66341,36.24266808,-8.20827552,286,Mbingu,1
51945,32.40773234,-4.10169003,0,Ididi,1
66434,0.0,-2e-08,0,Busolwa Kona,0
30691,35.0892732,-9.87759112,1134,Mavanga,2
44106,35.58529306,-4.30613028,1529,Qorias,1
36796,35.45071358,-8.07132097,1734,Kivalali B,0
6229,30.7138929,-2.6187171,0,Nyamahawa,1
7128,30.96522703,-1.73551596,0,Nyakaiga A,1
72812,34.79179949,-9.477121,2112,Galilea,1
46071,31.50718577,-2.85262059,0,Busota,0
58893,35.38524494,-6.14227275,0,Mkomin,1
19293,35.89167919,-6.17010016,0,Station,0
3169,32.51523427,-9.16083038,0,Mzundu,1
64312,30.997247100000006,-2.75641777,0,Tanu,0
45441,34.68519664,-8.84897075,1444,Mbuyuni,0
2083,33.62981128,-9.21478799,0,Kiangala,0
38789,34.44194328,-9.58191691,2047,Magongolo,0
12988,33.71191029,-9.56437358,0,Kandete,0
2089,34.58036765,-1.94090866,1464,Songambere,0
24987,34.41902422,-9.29721736,2226,Lupemba,0
46586,38.9888729,-6.98188615,213,Kisanga Mjini,1
193,31.55071761,-1.71219043,0,Kitanga,1
39445,37.68795769,-3.80880384,859,Kivelenge,2
68204,0.0,-2e-08,0,Nyanza,0
15038,39.19417215,-8.38252185,28,Kinjumbi A,0
39403,37.14675639,-6.810258,442,Msikitini,2
48741,37.59532493,-3.74974927,922,Mazighani,1
65167,36.95389139,-3.14923783,1372,Neema,0
5348,34.93539359,-6.0052901,919,Mchindi,1
36296,34.87145217,-4.66463047,1607,Mkese,1
69362,31.77223951,-1.36406725,0,Nkindo,0
57474,32.93401859,-9.22069875,0,Isandula B,2
36104,34.75734473,-9.16824802,1853,Ngelele,0
15400,35.55632742,-10.80788298,997,Nakahimba,2
35950,30.11708468,-4.50697488,1268,Kiduguda B,0
33803,34.655916299999994,-8.89048162,1447,Muungano,0
30008,34.09408709,-3.08056984,0,Maganju,1
36350,34.55266998,-4.54841441,1448,Mjini,0
20223,38.79888961,-6.60803283,35,Madukani,0
28847,37.39401011,-3.30129722,1171,Kosae,0
37534,32.95507263,-2.42536969,0,1,0
22636,31.07738269,-6.48709763,1156,Sikitiko,0
66558,30.88471621,-3.36287292,1314,Kumrugwe,1
24340,31.02467616,-1.71487677,0,Rwebichunchu,1
22615,33.31287402,-9.00825847,0,Nsambya Ofisini,0
17108,37.91756903,-4.51496288,629,Kongei,0
8534,36.1708133,-5.69420248,0,Ikulu,1
13806,32.88325061,-4.22181666,0,Mwantoba,0
66662,30.10391713,-4.59098626,1331,Buseko,0
10224,38.74645207,-7.87685618,5,Nyipala,0
7269,37.07157233,-6.82240624,466,Muungano,0
72059,36.22484711,-8.20012366,288,Mpofu,1
18251,34.61657351,-9.97209795,1395,Ituni,0
56276,36.22002165,-6.14169974,0,Karume,2
51925,34.94684976,-9.41428619,1670,Gagindu,0
30368,30.41684029,-5.59738138,1343,Barabara 6,1
16524,34.64083383,-9.5522185,2146,Lizaboni,0
44876,33.99315164,-9.49257582,0,Bugogo,1
66831,33.62301191,-9.34631127,0,Ipyana,0
49656,30.71440513,-6.28193359,1140,Iburamasi,0
24856,33.16897935,-4.45179041,0,Mwambaha,1
23569,33.38904293,-2.61599679,0,Mizwale,2
63620,33.3710918,-8.62068944,0,Mlimanjiwa A,0
33811,32.92648292,-9.35674311,0,Shinji,0
18696,36.89782171,-7.85400534,272,Shuleni,0
22915,31.05280862,-8.12055541,1370,Azimio,1
66426,36.93803023,-3.34869942,1257,Nkwasabaya,1
71686,34.59046675,-9.29841006,2052,Uvangwa,0
48435,30.81825904,-2.527315,0,Kankanguke,1
65729,37.00367065,-3.35541575,974,Christmas,0
72970,29.69813464,-4.92443756,807,Kibwe,1
67840,36.78281653,-3.36397294,1323,Patandi,0
52785,38.86891825,-8.43495023,365,Boma,1
32252,34.627389,-4.45139707,1351,Mwenge,0
26809,35.00797399,-4.18314711,1743,N'Gwandakw,0
67915,38.08236553,-4.50090502,477,Papliki,1
37078,38.83949392,-6.54465243,-2,Shuleni,0
25968,33.04821581,-2.55147048,0,Mwandulu,1
5745,36.10216872,-10.28960633,789,Misufini,1
71954,39.28664484,-10.66444397,318,Beach,1
56705,33.65927345,-9.32292272,0,Ushirika,0
64589,38.25852956,-5.04905226,459,Shule,1
6169,34.00758215,-3.47977186,0,Ikulilo,0
72178,33.95420861,-9.50671407,0,Isyeto,0
66075,34.56640711,-1.40696851,1421,Kokemange,0
27223,35.35296872,-9.88566507,1020,Mtepa,0
70248,36.61318265,-3.30862964,1497,Afya,1
66951,37.62253127,-6.13370752,346,Njiapanda,0
46735,36.01713209,-7.28921368,934,Stand B,0
72599,33.383156,-2.74579233,0,Mwakunya,0
41900,33.23896696,-8.954377000000003,0,Maendeleo,0
24914,32.23655993,-3.68098037,0,Kambarage,1
57745,0.0,-2e-08,0,Madukani,0
60889,37.12928526,-3.21392259,1348,Yuuri,0
11000,39.70723395,-9.73280665,-32,Zuiani,0
70942,38.48572454,-11.14946484,267,Madukani,0
66067,34.55646241,-4.55288234,1455,Mlegea,0
20267,33.73965168,-1.61800727,1191,Kabegi,1
65480,31.97514702,-3.51143378,0,Mwabasomi,0
41179,37.62408549,-6.132016,348,Njiapanda,0
17323,39.15860476,-6.83213678,93,Mtaa Wa Bonyokwa,1
53928,31.53013105,-3.34145575,0,Kwa Mzibila,0
58044,31.29441476,-2.58689823,0,Kitwechembogo B,0
53651,34.69871901,-9.63843268,2034,Ikondo,0
26986,39.18037102,-6.90690726,16,Mtaa Wa Kipunguni B,0
69445,37.6714689,-3.53120687,752,Kitogoto,2
12511,37.91449141,-9.79883693,471,Nyukuta,1
583,36.02308827,-8.66430337,280,Msita,0
52130,38.95076861,-10.88902267,286,Nayosi,1
58723,37.58912558,-3.48238534,699,Mbaleni,0
